,machine_cpu_uti,machine_memory_uti,cluster_cpu,cluster_memory,machine,time(s)
3441,0.18140625,0.041957171,0.151592972,0.066418036,k8s-master,636250
3442,0.225270833,0.043394697,0.160777872,0.055416374,k8s-worker2,636250
3443,0.225951705,0.044920107,0.178896744,0.072807182,k8s-master,636336
3444,0.288465909,0.060309818,0.177361529,0.068911224,k8s-worker2,636336
3445,0.2689875,0.048217676,0.217111845,0.086528751,k8s-master,636426
3446,0.295529167,0.066609874,0.213297782,0.077207192,k8s-worker2,636426
3447,0.26945,0.048398593,0.267339336,0.095443118,k8s-master,636509
3448,0.289345833,0.067739154,0.273459112,0.090718284,k8s-worker2,636509
3449,0.269395833,0.050869007,0.295815179,0.09790045,k8s-master,636592
3450,0.298671296,0.061293726,0.295700933,0.092957544,k8s-worker2,636592
3451,0.2674375,0.047775478,0.275880758,0.101370151,k8s-master,636674
3452,0.290990741,0.071419502,0.292386685,0.089163187,k8s-worker2,636674
3453,0.265520833,0.050594929,0.288759699,0.087844353,k8s-master,636755
3454,0.293314815,0.064775183,0.290594775,0.08641808,k8s-worker2,636755
3455,0.267484375,0.051339564,0.257772924,0.087875502,k8s-master,636837
3456,0.291354167,0.067807721,0.247049816,0.094014977,k8s-worker2,636837
3457,0.266260417,0.050357597,0.258119483,0.07717134,k8s-master,636918
3458,0.297912037,0.071569564,0.259577052,0.067293609,k8s-worker2,636918
3459,0.26915625,0.05288689,0.255670533,0.078029014,k8s-master,637000
3460,0.298304167,0.067513713,0.250953887,0.08024594,k8s-worker2,637000
3461,0.260388889,0.050282377,0.297702397,0.101786802,k8s-master,637082
3462,0.285509259,0.071163241,0.300026056,0.098911891,k8s-worker2,637082
3463,0.262975,0.051666381,0.316616238,0.083792747,k8s-master,637166
3464,0.289225,0.069405544,0.318393928,0.092384736,k8s-worker2,637166
3465,0.265378472,0.052503095,0.319025018,0.080904192,k8s-master,637250
3466,0.288175926,0.072536892,0.31840088,0.100868067,k8s-worker2,637250
3467,0.268024306,0.053333109,0.32975103,0.081052961,k8s-master,637334
3468,0.28462963,0.066218094,0.322709932,0.091947808,k8s-worker2,637334
3469,0.14825,0.059341755,0.38343444,0.246473967,k8s-worker0,647042
3470,0.450416667,0.26271609,0.398191932,0.250710178,k8s-worker3,647042
3471,0.281951389,0.073155613,0.446064975,0.241069226,k8s-worker0,647146
3472,0.559211806,0.211726195,0.440517347,0.23928952,k8s-worker3,647146
3473,0.3149375,0.081038065,0.441811278,0.251833579,k8s-worker0,647238
3474,0.571325,0.206247922,0.46763312,0.237500419,k8s-worker3,647238
3475,0.3133625,0.08590945,0.442462777,0.254608319,k8s-worker0,647326
3476,0.5691875,0.232855095,0.451135679,0.264589709,k8s-worker3,647326
3477,0.313175,0.084044631,0.447116877,0.252210331,k8s-worker0,647415
3478,0.56955,0.239313913,0.467054855,0.256871337,k8s-worker3,647415
3479,0.131583333,0.060380652,0.250051887,0.112499998,k8s-worker5,649859
3480,0.128234375,0.044672871,0.275644322,0.116150623,k8s-master,649859
3481,0.155845833,0.071740982,0.254039622,0.107535443,k8s-worker5,650042
3482,0.131285937,0.052580498,0.265738578,0.12715065,k8s-master,650042
3483,0.526527083,0.198785011,0.395774653,0.162857301,k8s-worker5,650242
3484,0.407725,0.095690869,0.393150235,0.144266577,k8s-master,650242
3485,0.543081439,0.218577638,0.403129776,0.184070373,k8s-worker5,650446
3486,0.416799716,0.111449797,0.385666585,0.170965517,k8s-master,650446
3487,0.530607143,0.23831588,0.386506538,0.187000062,k8s-worker5,650652
3488,0.425355655,0.122671702,0.388967708,0.182215677,k8s-master,650652
3489,0.540736742,0.246064472,0.385328199,0.176336256,k8s-worker5,650852
3490,0.413848011,0.127234316,0.409664701,0.182124929,k8s-master,650852
3491,0.545110417,0.25308708,0.402247564,0.188485183,k8s-worker5,651057
3492,0.397126563,0.132256132,0.394984471,0.179285677,k8s-master,651057
3493,0.537226449,0.263200306,0.377788544,0.189115463,k8s-worker5,651260
3494,0.421283967,0.131973972,0.401007842,0.180292444,k8s-master,651260
3495,0.550378788,0.254456393,0.318265993,0.184815176,k8s-worker5,651466
3496,0.406011364,0.124751527,0.317906068,0.177761572,k8s-master,651466
3497,0.537308712,0.239716816,0.417540131,0.220091311,k8s-worker5,651670
3498,0.412005682,0.136814072,0.419930224,0.213887715,k8s-master,651670
3499,0.538745833,0.255980926,0.48911148,0.238299283,k8s-worker5,651877
3500,0.411776563,0.14104675,0.473145873,0.227454673,k8s-master,651877
3501,0.552233696,0.263839453,0.493115784,0.252097471,k8s-worker5,652081
3502,0.40596875,0.142862991,0.477647974,0.235606311,k8s-master,652081
