batch,flops,params,cpu_normalized,mem_normalized,time_avg_for_100_iteration
857,8991668,1289578,1.8000524968829976,1.9000173280194075,51.26533150672913
857,8991668,1289578,1.8000524968829976,1.9000173280194075,47.14629239506192
857,8991668,1289578,1.8000524968829976,1.9000173280194075,48.19043442606926
857,8991668,1289578,1.4000262484414987,1.8000346560388147,51.385870933532715
857,8991668,1289578,1.4000262484414987,1.8000346560388147,51.19377040863037
857,8991668,1289578,1.4000262484414987,1.8000346560388147,51.38272285461426
857,8991668,1289578,1.4000262484414987,1.8000346560388147,53.47714853286743
857,8991668,1289578,1.4000262484414987,1.8000346560388147,52.16164909468757
857,8991668,1289578,1.4000262484414987,1.8000346560388147,51.83085009786817
857,8991668,1289578,1.4000262484414987,1.8000346560388147,48.52870808707343
857,8991668,1289578,1.4000262484414987,1.8000346560388147,52.19276306364272
857,8991668,1289578,1.4000262484414987,1.8000346560388147,50.227718167834816
857,8991668,1289578,1.4000262484414987,1.8000346560388147,51.01424998707242
857,8991668,1289578,1.4000262484414987,1.8000346560388147,50.891767342885345
857,8991668,1289578,1.4000262484414987,1.8000346560388147,50.90878184636435
857,8991668,1289578,1.0,1.8000346560388147,56.922935009002686
857,8991668,1289578,1.0,1.8000346560388147,53.52992358803749
857,8991668,1289578,1.0,1.8000346560388147,54.362766822179154
857,8991668,1289578,1.0,1.8000346560388147,54.39954289793968
857,8991668,1289578,1.0,1.8000346560388147,54.825947443644196
857,8991668,1289578,1.0,1.8000346560388147,53.849629243214935
857,8991668,1289578,0.940022311175274,2.1060474787731764,54.49524104595184
857,8991668,1289578,0.940022311175274,2.1060474787731764,53.98113811016083
857,8991668,1289578,0.940022311175274,2.1060474787731764,53.966530243555695
857,8991668,1289578,0.940022311175274,2.1060474787731764,54.26540353563097
857,8991668,1289578,0.940022311175274,1.8322647721365448,53.68230280280113
857,8991668,1289578,0.940022311175274,1.8322647721365448,53.95923548936844
857,8991668,1289578,0.940022311175274,1.8322647721365448,55.08743768268161
857,8991668,1289578,0.940022311175274,1.8322647721365448,55.32839787006378
928,6895572,988626,1.7000283527076836,1.8000324096580782,36.8031439781189
928,6895572,988626,1.7000283527076836,1.8000324096580782,35.144749641418464
928,6895572,988626,1.7000283527076836,1.8000324096580782,35.40945996178521
928,6895572,988626,1.7000283527076836,1.8000324096580782,35.263890355825424
928,6895572,988626,1.7000283527076836,1.8000324096580782,35.489230447345314
928,6895572,988626,1.7000283527076836,1.8000324096580782,35.250483486387466
928,6895572,988626,1.4960306209242982,1.7460703289580295,35.32754185795785
928,6895572,988626,1.4960306209242982,1.7460703289580295,35.09691607952118
928,6895572,988626,1.4960306209242982,1.7460703289580295,35.11950347158644
928,6895572,988626,1.4450666288630565,1.8000324096580782,38.06773447990417
928,6895572,988626,1.4450666288630565,1.8000324096580782,35.74817901849747
928,6895572,988626,1.4450666288630565,1.8000324096580782,35.28084821171231
928,6895572,988626,1.4450666288630565,1.8000324096580782,35.62115660309792
928,6895572,988626,1.4450666288630565,1.8000324096580782,35.91702882448832
928,6895572,988626,1.4450666288630565,1.8000324096580782,36.463549640443595
928,6895572,988626,1.2716898213779415,2.286096256684492,36.462075561285026
928,6895572,988626,1.2716898213779415,2.286096256684492,36.554590374231346
928,6895572,988626,1.2716898213779415,2.286096256684492,36.79380962583754
928,6895572,988626,1.2716898213779415,2.286096256684492,36.59867858886719
928,6895572,988626,1.2716898213779415,2.9034192189272403,36.88109093904495
928,6895572,988626,1.2716898213779415,2.9034192189272403,36.35820400714874
928,6895572,988626,1.2716898213779415,2.9034192189272403,36.49299245410495
928,6895572,988626,1.2716898213779415,2.9034192189272403,36.74636854065789
928,6895572,988626,1.2716898213779415,2.816318262842327,36.37862965464592
928,6895572,988626,1.2716898213779415,2.816318262842327,35.52076302634345
928,6895572,988626,1.2716898213779415,2.816318262842327,37.641366481781006
928,6895572,988626,1.2716898213779415,2.816318262842327,35.93732007344564
928,6895572,988626,1.0428125886022115,2.7318911035488576,36.0545527405209
928,6895572,988626,1.0428125886022115,2.7318911035488576,36.20731258392335
928,6895572,988626,1.0428125886022115,2.7318911035488576,37.534702592425866
928,6895572,988626,1.0428125886022115,2.7318911035488576,36.441309034824364
928,6895572,988626,0.7925999432945846,3.4695349214065794,36.670202546649506
928,6895572,988626,0.7925999432945846,3.4695349214065794,36.80286705493928
928,6895572,988626,0.7925999432945846,3.4695349214065794,37.41387481159634
928,6895572,988626,0.7925999432945846,3.4695349214065794,37.094417095184326
928,6895572,988626,0.7925999432945846,3.712445308701993,36.638978560765594
928,6895572,988626,0.7925999432945846,3.712445308701993,36.457581281661994
928,6895572,988626,0.7925999432945846,3.712445308701993,37.11148659388224
928,6895572,988626,0.7925999432945846,3.712445308701993,36.503635618421775
928,6895572,988626,0.7451091579245818,4.343623399773133,36.895933359861374
928,6895572,988626,0.7451091579245818,4.343623399773133,36.689436674118035
928,6895572,988626,0.7451091579245818,4.343623399773133,37.08468931913376
928,6895572,988626,0.7451091579245818,4.343623399773133,36.4746208190918
928,6895572,988626,0.7451091579245818,4.6477070166909735,36.64014106326633
928,6895572,988626,0.7451091579245818,4.6477070166909735,36.59348037838936
928,6895572,988626,0.7451091579245818,4.6477070166909735,37.305551379919045
928,6895572,988626,0.7451091579245818,4.6477070166909735,36.00824134349823
928,6895572,988626,0.7451091579245818,5.437854480635229,36.42184904217721
928,6895572,988626,0.7451091579245818,5.437854480635229,37.182425260543816
928,6895572,988626,0.7451091579245818,5.437854480635229,36.549542321099175
928,6895572,988626,1.0,1.044077134986226,40.62225087483724
928,6895572,988626,1.0,1.044077134986226,33.70827805995941
928,6895572,988626,1.0,1.044077134986226,32.66156494617462
928,6895572,988626,0.8000425290615254,2.0,43.44654607772827
928,6895572,988626,0.8000425290615254,2.0,46.61055397987366
928,6895572,988626,0.8000425290615254,2.0,47.215375661849976
928,6895572,988626,0.8000425290615254,2.0,39.24773502349853
928,6895572,988626,0.8000425290615254,2.0,41.029466152191155
928,6895572,988626,0.8000425290615254,2.0,40.72836256027222
928,6895572,988626,0.8000425290615254,2.0,46.23078143596649
928,6895572,988626,0.8000425290615254,2.0,45.923566669225686
928,6895572,988626,0.8000425290615254,2.0,45.02549296617508
928,6895572,988626,0.8000425290615254,2.0,43.52155202627182
928,6895572,988626,0.8000425290615254,2.0,44.89076355099678
928,6895572,988626,0.8000425290615254,2.0,46.35557645559311
928,6895572,988626,0.8000425290615254,2.0,44.882122728559715
928,6895572,988626,0.8000425290615254,2.0,45.28380666838753
928,6895572,988626,0.8000425290615254,2.0,44.82453934351604
928,6895572,988626,0.8000425290615254,2.0,45.30007852448357
928,6895572,988626,0.8000425290615254,2.0,45.158865054448455
928,6895572,988626,0.8000425290615254,2.0,44.43646449512906
928,6895572,988626,0.8000425290615254,2.0,46.80734696984291
928,6895572,988626,0.8000425290615254,2.0,45.91936933994293
928,6895572,988626,0.8000425290615254,2.0,46.477321565151215
928,6895572,988626,0.8000425290615254,2.0,46.47217947244644
928,6895572,988626,0.8000425290615254,2.0,46.87332132458687
928,6895572,988626,0.8000425290615254,2.0,47.01130732893944
928,6895572,988626,0.8000425290615254,2.0,48.54290837711758
928,6895572,988626,0.8000425290615254,2.0,48.66726628939311
928,6895572,988626,0.8000425290615254,2.0,48.18955606884427
928,6895572,988626,0.8000425290615254,2.0,48.48281664318509
928,6895572,988626,0.8000425290615254,2.0,47.69349326027764
928,6895572,988626,0.8000425290615254,2.0,48.18712968296475
928,6895572,988626,0.8000425290615254,2.0,47.2419945663876
928,6895572,988626,0.8000425290615254,2.0,47.673736598756584
928,6895572,988626,0.8000425290615254,2.0,47.66202269660102
928,6895572,988626,0.8000425290615254,2.0,47.933695952097565
928,6895572,988626,0.8000425290615254,2.0,48.08044905132718
928,6895572,988626,0.8000425290615254,2.0,47.95674411455789
928,6895572,988626,0.8000425290615254,1.7400745422135797,48.10357469320297
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.92447474598885
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.47739142179489
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.00557354092598
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.53306978940964
928,6895572,988626,0.8000425290615254,1.7400745422135797,48.140520602464676
928,6895572,988626,0.8000425290615254,1.7400745422135797,46.46445859803094
928,6895572,988626,0.8000425290615254,1.7400745422135797,46.72028149498835
928,6895572,988626,0.8000425290615254,1.7400745422135797,46.462905009587615
928,6895572,988626,0.8000425290615254,1.7400745422135797,46.82120365566678
928,6895572,988626,0.8000425290615254,1.7400745422135797,46.77178361680773
928,6895572,988626,0.8000425290615254,1.7400745422135797,45.963124434153244
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.569999403423736
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.56634701622857
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.56901958253648
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.57286967171563
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.56243167983161
928,6895572,988626,0.8000425290615254,1.7400745422135797,47.57471789254082
961,11901032,1705266,1.0,1.0,26.504648447036747
961,11901032,1705266,1.0,1.0,23.642849922180176
961,11901032,1705266,1.0,1.0,23.466963052749637
961,11901032,1705266,1.0,1.0,22.67361545562744
961,11901032,1705266,1.0,1.0,24.839454650878906
961,11901032,1705266,1.0,1.0,23.103135585784912
961,11901032,1705266,1.0,1.0,20.541405844688413
961,11901032,1705266,1.0,1.0,18.41320745944977
961,11901032,1705266,1.0,1.0,19.695648980140685
961,11901032,1705266,1.0,1.0,21.207654643058774
961,11901032,1705266,1.0,1.0,20.185017895698547
961,11901032,1705266,1.0,1.0,19.86645381450653
961,11901032,1705266,1.0,1.0,19.909036350250247
961,11901032,1705266,1.0,1.0,19.886193323135377
961,11901032,1705266,1.0,1.0,19.93639063835144
961,11901032,1705266,1.0,1.0,19.6382358789444
961,11901032,1705266,1.0,1.0,19.938622951507572
961,11901032,1705266,1.0,1.0,19.396124601364136
961,11901032,1705266,1.0,1.0,19.115324306488038
961,11901032,1705266,1.0,1.0,18.568665075302125
961,11901032,1705266,1.0,1.0,19.102284526824953
961,11901032,1705266,1.0,1.0,19.035319757461547
961,11901032,1705266,1.0,1.0,19.111663699150085
961,11901032,1705266,1.0,1.0,18.80326416492462
961,11901032,1705266,1.0,1.0,19.879060804843906
